,Disease,State,LGA,co_0to28d,co_1to11m,co_12to59m,ci_0to28d,ci_1to11m,ci_12to59m,dio_0to28d,dio_1to11m,dio_12to59m,Month,year,Case Observed total ,Case Investigated Total,Total Cases,Total deaths,Date,ID
175,Malnutrition,Abia,Umuahia North,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGAB
176,Malnutrition,Abia,Umuahia North,0,0,2,0,0,0.0,0,0,0,Sep,2013,2,0.0,2.0,0,"Sunday, September 1, 2013",NGAB
177,Malnutrition,Abia,Umuahia North,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGAB
178,Malnutrition,Abia,Umuahia North,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGAB
179,Malnutrition,Abia,Umuahia North,0,1,0,0,0,0.0,0,0,0,Dec,2013,1,0.0,1.0,0,"Sunday, December 1, 2013",NGAB
180,Malnutrition,Abia,Umuahia South,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGAB
181,Malnutrition,Abia,Umuahia South,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGAB
182,Malnutrition,Abia,Umuahia South,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGAB
183,Malnutrition,Abia,Umuahia South,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGAB
184,Malnutrition,Abia,Umuahia South,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGAB
185,Malnutrition,Abia,Umuahia South,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGAB
186,Malnutrition,Abia,Umuahia South,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGAB
187,Malnutrition,Abia,Umuahia South,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGAB
188,Malnutrition,Abia,Umuahia South,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGAB
189,Malnutrition,Abia,Umuahia South,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGAB
190,Malnutrition,Abia,Umuahia South,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGAB
191,Malnutrition,Abia,Umuahia South,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGAB
192,Malnutrition,Abia,Umu-Nneochi,0,0,1,0,0,0.0,0,0,0,Jan,2013,1,0.0,1.0,0,"Tuesday, January 1, 2013",NGAB
193,Malnutrition,Abia,Umu-Nneochi,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGAB
194,Malnutrition,Abia,Umu-Nneochi,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGAB
195,Malnutrition,Abia,Umu-Nneochi,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGAB
196,Malnutrition,Abia,Umu-Nneochi,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGAB
197,Malnutrition,Abia,Umu-Nneochi,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGAB
198,Malnutrition,Abia,Umu-Nneochi,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGAB
199,Malnutrition,Abia,Umu-Nneochi,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGAB
200,Malnutrition,Abia,Umu-Nneochi,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGAB
201,Malnutrition,Abia,Umu-Nneochi,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGAB
202,Malnutrition,Abia,Umu-Nneochi,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGAB
203,Malnutrition,Abia,Umu-Nneochi,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGAB
204,Malnutrition,Akwa Ibom,Abak,0,3,3,0,0,0.0,0,0,0,Jan,2013,6,0.0,6.0,0,"Tuesday, January 1, 2013",NGAK
205,Malnutrition,Akwa Ibom,Abak,0,0,5,0,0,0.0,0,0,0,Feb,2013,5,0.0,5.0,0,"Friday, February 1, 2013",NGAK
206,Malnutrition,Akwa Ibom,Abak,0,0,5,0,0,0.0,0,0,0,Mar,2013,5,0.0,5.0,0,"Friday, March 1, 2013",NGAK
207,Malnutrition,Akwa Ibom,Abak,0,0,4,0,0,0.0,0,0,0,Apr,2013,4,0.0,4.0,0,"Monday, April 1, 2013",NGAK
208,Malnutrition,Akwa Ibom,Abak,0,1,2,0,0,0.0,0,0,0,May,2013,3,0.0,3.0,0,"Wednesday, May 1, 2013",NGAK
209,Malnutrition,Akwa Ibom,Abak,0,0,2,0,0,0.0,0,0,0,Jun,2013,2,0.0,2.0,0,"Saturday, June 1, 2013",NGAK
210,Malnutrition,Akwa Ibom,Abak,0,4,3,0,0,0.0,0,0,0,Jul,2013,7,0.0,7.0,0,"Monday, July 1, 2013",NGAK
211,Malnutrition,Akwa Ibom,Abak,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGAK
212,Malnutrition,Akwa Ibom,Abak,0,0,1,0,0,0.0,0,0,0,Sep,2013,1,0.0,1.0,0,"Sunday, September 1, 2013",NGAK
213,Malnutrition,Akwa Ibom,Abak,0,2,0,0,0,0.0,0,0,0,Oct,2013,2,0.0,2.0,0,"Tuesday, October 1, 2013",NGAK
214,Malnutrition,Akwa Ibom,Abak,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGAK
215,Malnutrition,Akwa Ibom,Abak,0,0,1,0,0,0.0,0,0,0,Dec,2013,1,0.0,1.0,0,"Sunday, December 1, 2013",NGAK
216,Malnutrition,Akwa Ibom,Eastern Obolo,0,0,4,0,0,0.0,0,0,0,Jan,2013,4,0.0,4.0,0,"Tuesday, January 1, 2013",NGAK
217,Malnutrition,Akwa Ibom,Eastern Obolo,0,1,3,0,0,0.0,0,0,0,Feb,2013,4,0.0,4.0,0,"Friday, February 1, 2013",NGAK
218,Malnutrition,Akwa Ibom,Eastern Obolo,0,0,3,0,0,0.0,0,0,0,Mar,2013,3,0.0,3.0,0,"Friday, March 1, 2013",NGAK
219,Malnutrition,Akwa Ibom,Eastern Obolo,0,2,3,0,0,0.0,0,0,0,Apr,2013,5,0.0,5.0,0,"Monday, April 1, 2013",NGAK
220,Malnutrition,Akwa Ibom,Eastern Obolo,0,0,2,0,0,0.0,0,0,0,May,2013,2,0.0,2.0,0,"Wednesday, May 1, 2013",NGAK
221,Malnutrition,Akwa Ibom,Eastern Obolo,0,0,4,0,0,0.0,0,0,0,Jun,2013,4,0.0,4.0,0,"Saturday, June 1, 2013",NGAK
222,Malnutrition,Akwa Ibom,Eastern Obolo,0,1,4,0,0,0.0,0,0,0,Jul,2013,5,0.0,5.0,0,"Monday, July 1, 2013",NGAK
223,Malnutrition,Akwa Ibom,Eastern Obolo,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGAK
224,Malnutrition,Akwa Ibom,Eastern Obolo,0,0,2,0,2,0.0,0,0,0,Sep,2013,2,2.0,4.0,0,"Sunday, September 1, 2013",NGAK
225,Malnutrition,Akwa Ibom,Eastern Obolo,0,0,2,0,0,0.0,0,0,0,Oct,2013,2,0.0,2.0,0,"Tuesday, October 1, 2013",NGAK
226,Malnutrition,Akwa Ibom,Eastern Obolo,0,0,2,0,0,0.0,0,0,0,Nov,2013,2,0.0,2.0,0,"Friday, November 1, 2013",NGAK
227,Malnutrition,Akwa Ibom,Eastern Obolo,0,1,2,0,0,0.0,0,0,0,Dec,2013,3,0.0,3.0,0,"Sunday, December 1, 2013",NGAK
228,Malnutrition,Akwa Ibom,Eket,1,1,0,0,0,0.0,0,0,0,Jan,2013,2,0.0,2.0,0,"Tuesday, January 1, 2013",NGAK
229,Malnutrition,Akwa Ibom,Eket,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGAK
230,Malnutrition,Akwa Ibom,Eket,0,3,2,0,0,0.0,0,0,0,Mar,2013,5,0.0,5.0,0,"Friday, March 1, 2013",NGAK
231,Malnutrition,Akwa Ibom,Eket,0,2,1,0,0,0.0,0,0,0,Apr,2013,3,0.0,3.0,0,"Monday, April 1, 2013",NGAK
232,Malnutrition,Akwa Ibom,Eket,0,2,1,0,0,0.0,0,0,0,May,2013,3,0.0,3.0,0,"Wednesday, May 1, 2013",NGAK
233,Malnutrition,Akwa Ibom,Eket,0,1,1,0,0,0.0,0,0,0,Jun,2013,2,0.0,2.0,0,"Saturday, June 1, 2013",NGAK
234,Malnutrition,Akwa Ibom,Eket,0,3,0,0,1,0.0,0,0,0,Jul,2013,3,1.0,4.0,0,"Monday, July 1, 2013",NGAK
235,Malnutrition,Akwa Ibom,Eket,0,1,4,0,0,0.0,0,0,0,Aug,2013,5,0.0,5.0,0,"Thursday, August 1, 2013",NGAK
236,Malnutrition,Akwa Ibom,Eket,0,0,1,0,0,0.0,0,0,0,Sep,2013,1,0.0,1.0,0,"Sunday, September 1, 2013",NGAK
237,Malnutrition,Akwa Ibom,Eket,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGAK
238,Malnutrition,Akwa Ibom,Eket,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGAK
239,Malnutrition,Akwa Ibom,Eket,0,1,1,0,0,0.0,0,0,0,Dec,2013,2,0.0,2.0,0,"Sunday, December 1, 2013",NGAK
240,Malnutrition,Akwa Ibom,Esit Eket,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGAK
241,Malnutrition,Akwa Ibom,Esit Eket,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGAK
242,Malnutrition,Akwa Ibom,Esit Eket,0,0,2,0,0,0.0,0,0,0,Mar,2013,2,0.0,2.0,0,"Friday, March 1, 2013",NGAK
243,Malnutrition,Akwa Ibom,Esit Eket,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGAK
244,Malnutrition,Akwa Ibom,Esit Eket,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGAK
245,Malnutrition,Akwa Ibom,Esit Eket,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGAK
246,Malnutrition,Akwa Ibom,Esit Eket,0,0,2,0,0,0.0,0,0,0,Jul,2013,2,0.0,2.0,0,"Monday, July 1, 2013",NGAK
247,Malnutrition,Akwa Ibom,Esit Eket,0,0,1,0,0,0.0,0,0,0,Aug,2013,1,0.0,1.0,0,"Thursday, August 1, 2013",NGAK
248,Malnutrition,Akwa Ibom,Esit Eket,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGAK
249,Malnutrition,Akwa Ibom,Esit Eket,0,0,1,0,0,0.0,0,0,0,Oct,2013,1,0.0,1.0,0,"Tuesday, October 1, 2013",NGAK
250,Malnutrition,Akwa Ibom,Esit Eket,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGAK
251,Malnutrition,Akwa Ibom,Esit Eket,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGAK
252,Malnutrition,Akwa Ibom,Essien Udim,0,2,1,0,0,0.0,0,0,0,Jan,2013,3,0.0,3.0,0,"Tuesday, January 1, 2013",NGAK
253,Malnutrition,Akwa Ibom,Essien Udim,0,0,3,0,0,0.0,0,0,0,Feb,2013,3,0.0,3.0,0,"Friday, February 1, 2013",NGAK
254,Malnutrition,Akwa Ibom,Essien Udim,0,0,2,0,0,0.0,0,0,0,Mar,2013,2,0.0,2.0,0,"Friday, March 1, 2013",NGAK
255,Malnutrition,Akwa Ibom,Essien Udim,0,2,1,0,0,0.0,0,0,0,Apr,2013,3,0.0,3.0,0,"Monday, April 1, 2013",NGAK
256,Malnutrition,Akwa Ibom,Essien Udim,0,13,4,0,0,0.0,0,0,0,May,2013,17,0.0,17.0,0,"Wednesday, May 1, 2013",NGAK
257,Malnutrition,Akwa Ibom,Essien Udim,0,2,1,0,0,0.0,0,0,0,Jun,2013,3,0.0,3.0,0,"Saturday, June 1, 2013",NGAK
258,Malnutrition,Akwa Ibom,Essien Udim,0,3,2,0,0,0.0,0,0,0,Jul,2013,5,0.0,5.0,0,"Monday, July 1, 2013",NGAK
259,Malnutrition,Akwa Ibom,Essien Udim,0,0,2,0,0,0.0,0,0,0,Aug,2013,2,0.0,2.0,0,"Thursday, August 1, 2013",NGAK
260,Malnutrition,Akwa Ibom,Essien Udim,0,1,2,0,0,0.0,0,0,0,Sep,2013,3,0.0,3.0,0,"Sunday, September 1, 2013",NGAK
261,Malnutrition,Akwa Ibom,Essien Udim,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGAK
262,Malnutrition,Akwa Ibom,Essien Udim,0,0,1,0,0,0.0,0,0,0,Nov,2013,1,0.0,1.0,0,"Friday, November 1, 2013",NGAK
263,Malnutrition,Akwa Ibom,Essien Udim,0,6,5,0,0,0.0,0,0,0,Dec,2013,11,0.0,11.0,0,"Sunday, December 1, 2013",NGAK
264,Malnutrition,Akwa Ibom,Etim Ekpo,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGAK
265,Malnutrition,Akwa Ibom,Etim Ekpo,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGAK
266,Malnutrition,Akwa Ibom,Etim Ekpo,0,0,1,0,0,0.0,0,0,0,Mar,2013,1,0.0,1.0,0,"Friday, March 1, 2013",NGAK
267,Malnutrition,Akwa Ibom,Etim Ekpo,0,0,1,0,0,0.0,0,0,0,Apr,2013,1,0.0,1.0,0,"Monday, April 1, 2013",NGAK
268,Malnutrition,Akwa Ibom,Etim Ekpo,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGAK
269,Malnutrition,Akwa Ibom,Etim Ekpo,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGAK
270,Malnutrition,Akwa Ibom,Etim Ekpo,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGAK
271,Malnutrition,Akwa Ibom,Etim Ekpo,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGAK
272,Malnutrition,Akwa Ibom,Etim Ekpo,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGAK
273,Malnutrition,Akwa Ibom,Etim Ekpo,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGAK
274,Malnutrition,Akwa Ibom,Etim Ekpo,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGAK
275,Malnutrition,Akwa Ibom,Etim Ekpo,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGAK
276,Malnutrition,Akwa Ibom,Etinan,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGAK
277,Malnutrition,Akwa Ibom,Etinan,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGAK
278,Malnutrition,Akwa Ibom,Etinan,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGAK
279,Malnutrition,Akwa Ibom,Etinan,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGAK
280,Malnutrition,Akwa Ibom,Etinan,0,0,3,0,0,0.0,0,0,0,May,2013,3,0.0,3.0,0,"Wednesday, May 1, 2013",NGAK
281,Malnutrition,Akwa Ibom,Etinan,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGAK
282,Malnutrition,Akwa Ibom,Etinan,0,0,1,0,0,0.0,0,0,0,Jul,2013,1,0.0,1.0,0,"Monday, July 1, 2013",NGAK
283,Malnutrition,Akwa Ibom,Etinan,0,0,4,0,0,0.0,0,0,0,Aug,2013,4,0.0,4.0,0,"Thursday, August 1, 2013",NGAK
284,Malnutrition,Akwa Ibom,Etinan,0,0,0,0,0,1.0,0,0,0,Sep,2013,0,1.0,1.0,0,"Sunday, September 1, 2013",NGAK
285,Malnutrition,Akwa Ibom,Etinan,0,0,4,0,0,0.0,0,0,0,Oct,2013,4,0.0,4.0,0,"Tuesday, October 1, 2013",NGAK
286,Malnutrition,Akwa Ibom,Etinan,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGAK
287,Malnutrition,Akwa Ibom,Etinan,0,0,4,0,0,0.0,0,0,0,Dec,2013,4,0.0,4.0,0,"Sunday, December 1, 2013",NGAK
288,Malnutrition,Akwa Ibom,Ibeno,0,1,2,0,0,0.0,0,0,0,Jan,2013,3,0.0,3.0,0,"Tuesday, January 1, 2013",NGAK
289,Malnutrition,Akwa Ibom,Ibeno,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGAK
290,Malnutrition,Akwa Ibom,Ibeno,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGAK
291,Malnutrition,Akwa Ibom,Ibeno,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGAK
292,Malnutrition,Akwa Ibom,Ibeno,0,0,2,0,0,0.0,0,0,0,May,2013,2,0.0,2.0,0,"Wednesday, May 1, 2013",NGAK
293,Malnutrition,Akwa Ibom,Ibeno,0,0,2,0,0,0.0,0,0,0,Jun,2013,2,0.0,2.0,0,"Saturday, June 1, 2013",NGAK
294,Malnutrition,Akwa Ibom,Ibeno,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGAK
295,Malnutrition,Akwa Ibom,Ibeno,0,1,0,0,0,0.0,0,0,0,Aug,2013,1,0.0,1.0,0,"Thursday, August 1, 2013",NGAK
296,Malnutrition,Akwa Ibom,Ibeno,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGAK
297,Malnutrition,Akwa Ibom,Ibeno,0,2,0,0,0,0.0,0,0,0,Oct,2013,2,0.0,2.0,0,"Tuesday, October 1, 2013",NGAK
298,Malnutrition,Akwa Ibom,Ibeno,0,0,1,0,0,0.0,0,0,0,Nov,2013,1,0.0,1.0,0,"Friday, November 1, 2013",NGAK
299,Malnutrition,Akwa Ibom,Ibeno,0,0,2,0,0,0.0,0,0,0,Dec,2013,2,0.0,2.0,0,"Sunday, December 1, 2013",NGAK
300,Malnutrition,Akwa Ibom,Ibesikpo Asutan,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGAK
301,Malnutrition,Akwa Ibom,Ibesikpo Asutan,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGAK
302,Malnutrition,Akwa Ibom,Ibesikpo Asutan,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGAK
303,Malnutrition,Akwa Ibom,Ibesikpo Asutan,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGAK
304,Malnutrition,Akwa Ibom,Ibesikpo Asutan,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGAK
305,Malnutrition,Akwa Ibom,Ibesikpo Asutan,0,0,1,0,0,0.0,0,0,0,Jun,2013,1,0.0,1.0,0,"Saturday, June 1, 2013",NGAK
306,Malnutrition,Akwa Ibom,Ibesikpo Asutan,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGAK
307,Malnutrition,Akwa Ibom,Ibesikpo Asutan,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGAK
308,Malnutrition,Akwa Ibom,Ibesikpo Asutan,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGAK
309,Malnutrition,Akwa Ibom,Ibesikpo Asutan,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGAK
310,Malnutrition,Akwa Ibom,Ibesikpo Asutan,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGAK
311,Malnutrition,Akwa Ibom,Ibesikpo Asutan,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGAK
312,Malnutrition,Akwa Ibom,Ibiono Ibom,0,0,7,0,0,0.0,0,0,0,Jan,2013,7,0.0,7.0,0,"Tuesday, January 1, 2013",NGAK
313,Malnutrition,Akwa Ibom,Ibiono Ibom,0,0,11,0,0,0.0,0,0,0,Feb,2013,11,0.0,11.0,0,"Friday, February 1, 2013",NGAK
314,Malnutrition,Akwa Ibom,Ibiono Ibom,0,2,6,0,0,0.0,0,0,0,Mar,2013,8,0.0,8.0,0,"Friday, March 1, 2013",NGAK
315,Malnutrition,Akwa Ibom,Ibiono Ibom,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGAK
316,Malnutrition,Akwa Ibom,Ibiono Ibom,0,0,3,0,0,0.0,0,0,0,May,2013,3,0.0,3.0,0,"Wednesday, May 1, 2013",NGAK
317,Malnutrition,Akwa Ibom,Ibiono Ibom,0,0,3,0,0,0.0,0,0,0,Jun,2013,3,0.0,3.0,0,"Saturday, June 1, 2013",NGAK
318,Malnutrition,Akwa Ibom,Ibiono Ibom,0,2,3,0,0,0.0,0,0,0,Jul,2013,5,0.0,5.0,0,"Monday, July 1, 2013",NGAK
319,Malnutrition,Akwa Ibom,Ibiono Ibom,0,0,6,0,0,0.0,0,0,0,Aug,2013,6,0.0,6.0,0,"Thursday, August 1, 2013",NGAK
320,Malnutrition,Akwa Ibom,Ibiono Ibom,0,3,11,0,0,0.0,0,0,0,Sep,2013,14,0.0,14.0,0,"Sunday, September 1, 2013",NGAK
321,Malnutrition,Akwa Ibom,Ibiono Ibom,0,0,11,0,0,0.0,0,0,0,Oct,2013,11,0.0,11.0,0,"Tuesday, October 1, 2013",NGAK
322,Malnutrition,Akwa Ibom,Ibiono Ibom,0,3,17,0,0,0.0,0,0,0,Nov,2013,20,0.0,20.0,0,"Friday, November 1, 2013",NGAK
323,Malnutrition,Akwa Ibom,Ibiono Ibom,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGAK
324,Malnutrition,Akwa Ibom,Ika,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGAK
325,Malnutrition,Akwa Ibom,Ika,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGAK
326,Malnutrition,Akwa Ibom,Ika,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGAK
327,Malnutrition,Akwa Ibom,Ika,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGAK
328,Malnutrition,Akwa Ibom,Ika,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGAK
329,Malnutrition,Akwa Ibom,Ika,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGAK
330,Malnutrition,Akwa Ibom,Ika,0,0,2,0,0,0.0,0,0,0,Jul,2013,2,0.0,2.0,0,"Monday, July 1, 2013",NGAK
331,Malnutrition,Akwa Ibom,Ika,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGAK
332,Malnutrition,Akwa Ibom,Ika,0,0,1,0,0,0.0,0,0,0,Sep,2013,1,0.0,1.0,0,"Sunday, September 1, 2013",NGAK
333,Malnutrition,Akwa Ibom,Ika,0,0,1,0,0,0.0,0,0,0,Oct,2013,1,0.0,1.0,0,"Tuesday, October 1, 2013",NGAK
334,Malnutrition,Akwa Ibom,Ika,0,0,1,0,0,0.0,0,0,0,Nov,2013,1,0.0,1.0,0,"Friday, November 1, 2013",NGAK
335,Malnutrition,Akwa Ibom,Ika,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGAK
336,Malnutrition,Akwa Ibom,Ikono,0,7,2,0,0,0.0,0,0,0,Jan,2013,9,0.0,9.0,0,"Tuesday, January 1, 2013",NGAK
337,Malnutrition,Akwa Ibom,Ikono,0,5,3,0,0,0.0,0,0,0,Feb,2013,8,0.0,8.0,0,"Friday, February 1, 2013",NGAK
338,Malnutrition,Akwa Ibom,Ikono,0,1,5,0,0,0.0,0,0,0,Mar,2013,6,0.0,6.0,0,"Friday, March 1, 2013",NGAK
339,Malnutrition,Akwa Ibom,Ikono,0,0,1,0,0,0.0,0,0,0,Apr,2013,1,0.0,1.0,0,"Monday, April 1, 2013",NGAK
340,Malnutrition,Akwa Ibom,Ikono,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGAK
341,Malnutrition,Akwa Ibom,Ikono,0,0,3,0,0,0.0,0,0,0,Jun,2013,3,0.0,3.0,0,"Saturday, June 1, 2013",NGAK
342,Malnutrition,Akwa Ibom,Ikono,0,1,0,0,0,0.0,0,0,0,Jul,2013,1,0.0,1.0,0,"Monday, July 1, 2013",NGAK
343,Malnutrition,Akwa Ibom,Ikono,0,0,3,0,0,0.0,0,0,0,Aug,2013,3,0.0,3.0,0,"Thursday, August 1, 2013",NGAK
